"caso_id","llamante_descripcion","llamante_genero","llamante_vinculo_ninios_presentes","violencia_tipo","victima_edad","victima_rango_etario","victima_genero","victima_cantidad","agresor_cantidad","agresor_genero","agresor_relacion_victima","llamado_derivacion","llamado_fecha_hora","llamado_provincia","llamado_provincia_id"
"435214","Víctima","NS/NC","NS/NC","Económica, Física y psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-21 14:35:00","Ciudad Autónoma de Buenos Aires","02"
"436102","Víctima","NS/NC","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 14:59:00","Ciudad Autónoma de Buenos Aires","02"
"436103","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 15:05:00","Ciudad Autónoma de Buenos Aires","02"
"436086","Víctima","Femenino","No hay niñas/os","Psicológica","40","40 a 49 años","Femenino","0","1","Femenino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-21 15:15:00","Ciudad Autónoma de Buenos Aires","02"
"436104","Otro/a","NS/NC","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","NS/NC","0","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 15:20:00","Ciudad Autónoma de Buenos Aires","02"
"435478","Vecina/o","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 15:37:00","Ciudad Autónoma de Buenos Aires","02"
"436105","Víctima","Masculino","NS/NC","Psicológica","Sin dato ","Sin dato ","Masculino","1","1","Masculino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-21 15:42:00","Ciudad Autónoma de Buenos Aires","02"
"436108","Otra/o sobre una situación de conflicto familiar","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-21 16:04:00","Ciudad Autónoma de Buenos Aires","02"
"436115","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-21 17:14:00","Ciudad Autónoma de Buenos Aires","02"
"412629","NS/NC","Femenino","Madre","Física y psicológica","Sin dato ","Sin dato ","Masculino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-21 18:35:00","Ciudad Autónoma de Buenos Aires","02"
"436116","Familiar","Femenino","Otro familiar","Física y psicológica","10","06 a 11 años","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-21 19:15:00","Ciudad Autónoma de Buenos Aires","02"
"436117","Vecina/o","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","4","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-21 19:34:00","Ciudad Autónoma de Buenos Aires","02"
"436118","Familiar","Masculino","Padre","Física y psicológica","6","06 a 11 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-21 19:45:00","Ciudad Autónoma de Buenos Aires","02"
"436097","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-21 21:12:00","Ciudad Autónoma de Buenos Aires","02"
"436119","Comisaría","Femenino","No hay niñas/os","Física y psicológica","81","Más de 60 años","Masculino","0","1","Masculino","Hijo/a","No había móviles y/o Equipos para realizar la intervención","2021-05-22 00:27:00","Ciudad Autónoma de Buenos Aires","02"
"436122","Víctima","Femenino","Madre","Física y psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-22 00:46:00","Ciudad Autónoma de Buenos Aires","02"
"436123","Familiar","Masculino","Padre","Física y psicológica","Sin dato ","Sin dato ","NS/NC","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-22 05:05:00","Ciudad Autónoma de Buenos Aires","02"
"436124","Comisaría","Femenino","No hay niñas/os","Psicológica","59","50 a 59 años","Femenino","0","1","Masculino","Pareja","La víctima no aceptó la intervención del Equipo Móvil","2021-05-22 05:05:00","Ciudad Autónoma de Buenos Aires","02"
"436126","Vecina/o","Femenino","No hay niñas/os","Económica, Física y psicológica","Sin dato ","Sin dato ","Femenino","0","5","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-22 06:33:00","Ciudad Autónoma de Buenos Aires","02"
"436127","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-22 06:45:00","Ciudad Autónoma de Buenos Aires","02"
"436128","Familiar","NS/NC","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-22 06:49:00","Ciudad Autónoma de Buenos Aires","02"
"436016","Víctima","Femenino","No hay niñas/os","Psicológica","40","40 a 49 años","Femenino","1","1","Femenino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-22 07:22:00","Ciudad Autónoma de Buenos Aires","02"
"436119","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-22 09:40:00","Ciudad Autónoma de Buenos Aires","02"
"436119","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-22 10:49:00","Ciudad Autónoma de Buenos Aires","02"
"436129","Otro/a","Femenino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","NS/NC","6","1","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-22 12:30:00","Ciudad Autónoma de Buenos Aires","02"
"436130","Familiar","Femenino","Otro familiar","Física y psicológica","15","12 a 17 años","Masculino","1","1","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-22 12:36:00","Ciudad Autónoma de Buenos Aires","02"
"436131","Comisaría","Femenino","Madre","Física y psicológica","41","40 a 49 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-22 12:55:00","Ciudad Autónoma de Buenos Aires","02"
"436132","Familiar","Masculino","Padre","Física y psicológica","3","0 a 5 años","Femenino","1","1","NS/NC","Padre","Llamante solicitó información y/o orientación","2021-05-22 16:21:00","Ciudad Autónoma de Buenos Aires","02"
"436133","Víctima","Femenino","No hay niñas/os","Psicológica","14","12 a 17 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-22 17:49:00","Ciudad Autónoma de Buenos Aires","02"
"436135","Víctima","Femenino","Madre","Psicológica","48","40 a 49 años","Femenino","2","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-22 20:26:00","Ciudad Autónoma de Buenos Aires","02"
"436136","Víctima","Femenino","Hermano/a","Física y psicológica","12","12 a 17 años","Masculino","4","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-23 01:49:00","Ciudad Autónoma de Buenos Aires","02"
"436137","Víctima","Femenino","No hay niñas/os","Psicológica","73","Más de 60 años","Femenino","0","1","Masculino","Hijo/a","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-23 04:37:00","Ciudad Autónoma de Buenos Aires","02"
"436139","NS/NC","Masculino","No hay niñas/os","Física y psicológica","25","18 a 29 años","NS/NC","0","1","NS/NC","Pareja","Llamante solicitó información y/o orientación","2021-05-23 07:16:00","Ciudad Autónoma de Buenos Aires","02"
"436140","Familiar","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-23 07:21:00","Ciudad Autónoma de Buenos Aires","02"
"436149","Familiar","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","3","1","Femenino","Abuelo/a","Llamante solicitó información y/o orientación","2021-05-23 07:37:00","Ciudad Autónoma de Buenos Aires","02"
"436151","Familiar","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","Femenino","1","2","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-23 08:17:00","Ciudad Autónoma de Buenos Aires","02"
"436153","Víctima","Femenino","No hay niñas/os","Psicológica","62","Más de 60 años","Femenino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-23 08:23:00","Ciudad Autónoma de Buenos Aires","02"
"436158","Otro/a","Masculino","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","Masculino","0","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-23 11:16:00","Ciudad Autónoma de Buenos Aires","02"
"436172","Familiar","NS/NC","Hermano/a","Psicológica","Sin dato ","Sin dato ","NS/NC","3","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-23 14:42:00","Ciudad Autónoma de Buenos Aires","02"
"436173","Víctima","Femenino","No hay niñas/os","Psicológica","24","18 a 29 años","Femenino","0","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-23 16:54:00","Ciudad Autónoma de Buenos Aires","02"
"436174","Vecina/o","Femenino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","Masculino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-23 18:30:00","Ciudad Autónoma de Buenos Aires","02"
"436175","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-23 19:41:00","Ciudad Autónoma de Buenos Aires","02"
"361178","Víctima","Femenino","NS/NC","Psicológica","40","40 a 49 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-23 22:03:00","Ciudad Autónoma de Buenos Aires","02"
"436176","Víctima","Femenino","No hay niñas/os","Psicológica","47","40 a 49 años","Femenino","0","2","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-23 22:07:00","Ciudad Autónoma de Buenos Aires","02"
"436177","Familiar","Femenino","Otro familiar","Física y psicológica","6","06 a 11 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-23 23:07:00","Ciudad Autónoma de Buenos Aires","02"
"436177","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-23 23:09:00","Ciudad Autónoma de Buenos Aires","02"
"436178","Víctima","Femenino","NS/NC","Física y psicológica","17","12 a 17 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-23 23:16:00","Ciudad Autónoma de Buenos Aires","02"
"436179","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-23 23:24:00","Ciudad Autónoma de Buenos Aires","02"
"436181","Víctima","Femenino","No hay niñas/os","Física y psicológica","18","18 a 29 años","Femenino","0","1","Masculino","Padre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-23 23:47:00","Ciudad Autónoma de Buenos Aires","02"
"436182","Víctima","Femenino","Otro familiar","Física y psicológica","71","Más de 60 años","Femenino","3","1","Femenino","Otro/a conviviente","Llamante solicitó información y/o orientación","2021-05-24 11:13:00","Ciudad Autónoma de Buenos Aires","02"
"436183","Otra/o sobre una situación de conflicto familiar","Femenino","Madre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-24 12:00:00","Ciudad Autónoma de Buenos Aires","02"
"436184","Otra/o sobre una situación de conflicto familiar","Femenino","Madre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-24 12:02:00","Ciudad Autónoma de Buenos Aires","02"
"436187","Víctima","Femenino","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","Femenino","0","1","Masculino","Hijo/a","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-24 15:34:00","Ciudad Autónoma de Buenos Aires","02"
"436188","Víctima","Femenino","Madre","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-24 15:53:00","Ciudad Autónoma de Buenos Aires","02"
"436190","Otro/a","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-24 16:17:00","Ciudad Autónoma de Buenos Aires","02"
"436191","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-24 16:20:00","Ciudad Autónoma de Buenos Aires","02"
"436192","Víctima","Femenino","Madre","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-24 16:21:00","Ciudad Autónoma de Buenos Aires","02"
"436193","Familiar","Masculino","Padre","Física y psicológica","12","12 a 17 años","Femenino","4","2","NS/NC","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-24 16:22:00","Ciudad Autónoma de Buenos Aires","02"
"436193","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-24 16:27:00","Ciudad Autónoma de Buenos Aires","02"
"436195","Víctima","Femenino","No hay niñas/os","Psicológica","20","18 a 29 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-24 16:33:00","Ciudad Autónoma de Buenos Aires","02"
"436196","Víctima","Femenino","Hermano/a","Psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-24 16:40:00","Ciudad Autónoma de Buenos Aires","02"
"436197","Víctima","Femenino","Madre","Física y psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-24 16:46:00","Ciudad Autónoma de Buenos Aires","02"
"436198","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-24 16:49:00","Ciudad Autónoma de Buenos Aires","02"
"436199","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Masculino","Otro/a conviviente","Llamante solicitó información y/o orientación","2021-05-24 16:57:00","Ciudad Autónoma de Buenos Aires","02"
"436201","Víctima","NS/NC","Hermano/a","Psicológica","17","12 a 17 años","NS/NC","1","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-24 17:02:00","Ciudad Autónoma de Buenos Aires","02"
"436202","Vecina/o","Femenino","Otro/a no familiar","Física y psicológica","11","06 a 11 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-24 17:06:00","Ciudad Autónoma de Buenos Aires","02"
"436203","Familiar","Masculino","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-24 17:08:00","Ciudad Autónoma de Buenos Aires","02"
"430421","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-24 17:14:00","Ciudad Autónoma de Buenos Aires","02"
"436204","Víctima","Femenino","NS/NC","Física y psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-24 17:21:00","Ciudad Autónoma de Buenos Aires","02"
"436205","Familiar","Femenino","Madre","Física y psicológica","45","40 a 49 años","Femenino","1","1","Masculino","Hijo/a","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-24 17:26:00","Ciudad Autónoma de Buenos Aires","02"
"436207","Víctima","Femenino","Madre","Física y psicológica","32","30 a 39 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-24 17:58:00","Ciudad Autónoma de Buenos Aires","02"
"436207","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-24 18:03:00","Ciudad Autónoma de Buenos Aires","02"
"436208","Víctima","Masculino","Hermano/a","Física y psicológica","12","12 a 17 años","Masculino","2","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-24 18:20:00","Ciudad Autónoma de Buenos Aires","02"
"436209","Víctima","Femenino","No hay niñas/os","Psicológica","20","18 a 29 años","Femenino","1","1","Masculino","Ex pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-24 19:07:00","Ciudad Autónoma de Buenos Aires","02"
"425938","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-25 00:20:00","Ciudad Autónoma de Buenos Aires","02"
"436210","Víctima","Femenino","Madre","Física y psicológica","30","30 a 39 años","Femenino","1","1","Masculino","Pareja","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-25 04:38:00","Ciudad Autónoma de Buenos Aires","02"
"436211","Comisaría","Masculino","Otro/a no familiar","Física y psicológica","33","30 a 39 años","Femenino","3","1","Masculino","Pareja","Se planificó intervención para otro momento","2021-05-25 06:03:00","Ciudad Autónoma de Buenos Aires","02"
"436212","Víctima","Femenino","Madre","Física y psicológica","26","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 09:54:00","Ciudad Autónoma de Buenos Aires","02"
"436213","Otra/o sobre una situación de conflicto familiar","Femenino","Madre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-25 10:16:00","Ciudad Autónoma de Buenos Aires","02"
"436214","Vecina/o","Masculino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 11:27:00","Ciudad Autónoma de Buenos Aires","02"
"436215","Vecina/o","Femenino","Otro/a no familiar","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","NS/NC","Llamante solicitó información y/o orientación","2021-05-25 12:05:00","Ciudad Autónoma de Buenos Aires","02"
"436215","Otra institución","Masculino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","NS/NC","Llamante solicitó información y/o orientación","2021-05-25 12:13:00","Ciudad Autónoma de Buenos Aires","02"
"202601","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-25 13:11:00","Ciudad Autónoma de Buenos Aires","02"
"436216","Víctima","Masculino","Padre","Psicológica","Sin dato ","Sin dato ","Masculino","1","1","Femenino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-25 13:29:00","Ciudad Autónoma de Buenos Aires","02"
"236630","Víctima","Femenino","No hay niñas/os","Física, sexual y psicológica","50","50 a 59 años","Femenino","1","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-25 13:34:00","Ciudad Autónoma de Buenos Aires","02"
"436217","Víctima","Femenino","NS/NC","Psicológica","28","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 15:32:00","Ciudad Autónoma de Buenos Aires","02"
"436218","Víctima","Femenino","Hermano/a","Psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-25 15:38:00","Ciudad Autónoma de Buenos Aires","02"
"436219","Víctima","Masculino","Padre","Psicológica","52","50 a 59 años","Masculino","1","1","Femenino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 15:42:00","Ciudad Autónoma de Buenos Aires","02"
"436220","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-25 15:51:00","Ciudad Autónoma de Buenos Aires","02"
"436221","NS/NC","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-25 15:56:00","Ciudad Autónoma de Buenos Aires","02"
"425427","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 16:10:00","Ciudad Autónoma de Buenos Aires","02"
"436224","Víctima","Femenino","Madre","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-25 16:25:00","Ciudad Autónoma de Buenos Aires","02"
"435857","Víctima","Femenino","NS/NC","Física y psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-25 16:41:00","Ciudad Autónoma de Buenos Aires","02"
"436226","Víctima","Femenino","NS/NC","Psicológica","27","18 a 29 años","Femenino","1","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-25 16:42:00","Ciudad Autónoma de Buenos Aires","02"
"436228","Víctima","NS/NC","NS/NC","Psicológica","Sin dato ","Sin dato ","NS/NC","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-25 16:50:00","Ciudad Autónoma de Buenos Aires","02"
"436210","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 17:17:00","Ciudad Autónoma de Buenos Aires","02"
"436082","Otro/a","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Ex pareja","Llamante solicitó información y/o orientación","2021-05-25 17:37:00","Ciudad Autónoma de Buenos Aires","02"
"170004","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-25 17:51:00","Ciudad Autónoma de Buenos Aires","02"
"346145","Víctima","Femenino","Madre","Física y psicológica","24","18 a 29 años","Femenino","3","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-25 18:04:00","Ciudad Autónoma de Buenos Aires","02"
"436232","Otra/o sobre una situación de conflicto familiar","Masculino","Padre","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-25 18:25:00","Ciudad Autónoma de Buenos Aires","02"
"436233","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-25 18:59:00","Ciudad Autónoma de Buenos Aires","02"
"202601","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Comunicación con los Equipos Móviles","2021-05-25 19:04:00","Ciudad Autónoma de Buenos Aires","02"
"436234","Otra/o sobre una situación de conflicto familiar","Femenino","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-25 19:10:00","Ciudad Autónoma de Buenos Aires","02"
"436193","Familiar","Femenino","Otro familiar","Física y psicológica","12","12 a 17 años","Femenino","4","2","Femenino","Madre","No se desplazó un  Equipo móvil por tratarse de un caso fuera de CABA","2021-05-25 19:19:00","Ciudad Autónoma de Buenos Aires","02"
"436238","Otro/a","Femenino","NS/NC","Psicológica","7","06 a 11 años","Femenino","1","1","Femenino","Madre","Llamante solicitó información y/o orientación","2021-05-26 00:12:00","Ciudad Autónoma de Buenos Aires","02"
"436239","Comisaría","Femenino","Otro/a no familiar","Psicológica","52","50 a 59 años","Femenino","0","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-26 02:42:00","Ciudad Autónoma de Buenos Aires","02"
"436240","Familiar","Femenino","Otro familiar","Psicológica","47","40 a 49 años","Femenino","0","1","Femenino","Hijo/a","Llamante solicitó información y/o orientación","2021-05-26 02:57:00","Ciudad Autónoma de Buenos Aires","02"
"436242","Familiar","Femenino","No hay niñas/os","Psicológica","74","Más de 60 años","Masculino","0","1","Femenino","Otro/a no conviviente","Llamante solicitó información y/o orientación","2021-05-26 09:52:00","Ciudad Autónoma de Buenos Aires","02"
"436241","Otro/a","Femenino","Otro/a no familiar","Física y psicológica","Sin dato ","Sin dato ","Femenino","2","1","Masculino","Padre","Llamante solicitó información y/o orientación","2021-05-26 09:54:00","Ciudad Autónoma de Buenos Aires","02"
"436243","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-26 10:12:00","Ciudad Autónoma de Buenos Aires","02"
"436244","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 10:25:00","Ciudad Autónoma de Buenos Aires","02"
"436244","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-26 10:26:00","Ciudad Autónoma de Buenos Aires","02"
"436245","Víctima","Femenino","Madre","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-26 10:33:00","Ciudad Autónoma de Buenos Aires","02"
"436245","Profesionales de la Línea 137","NS/NC","NS/NC","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Desplazamiento de un Equipo Móvil a donde se encontraba la/s víctima/s","2021-05-26 10:37:00","Ciudad Autónoma de Buenos Aires","02"
"436246","Víctima","Femenino","No hay niñas/os","Psicológica","Sin dato ","Sin dato ","NS/NC","0","1","Masculino","Hermano/a","Llamante solicitó información y/o orientación","2021-05-26 11:20:00","Ciudad Autónoma de Buenos Aires","02"
"436247","Hospital","Femenino","No hay niñas/os","Física y psicológica","Sin dato ","Sin dato ","Femenino","0","1","Masculino","Ex pareja","Está interviniendo o se deriva a otra institución","2021-05-26 12:08:00","Ciudad Autónoma de Buenos Aires","02"
"436248","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-26 12:16:00","Ciudad Autónoma de Buenos Aires","02"
"436249","Otra/o sobre una situación de conflicto familiar","Femenino","No hay niñas/os","No aplica","Sin dato ","Sin dato ","NS/NC","0","0","NS/NC","NS/NC","Se trata de un conflicto familiar","2021-05-26 12:18:00","Ciudad Autónoma de Buenos Aires","02"
"436250","Víctima","Femenino","Madre","Física y psicológica","25","18 a 29 años","Femenino","1","1","Masculino","Pareja","Llamante solicitó información y/o orientación","2021-05-26 12:21:00","Ciudad Autónoma de Buenos Aires","02"
"436252","Víctima","Femenino","NS/NC","Psicológica","Sin dato ","Sin dato ","Femenino","1","1","NS/NC","NS/NC","Llamante solicitó información y/o orientación","2021-05-26 13:39:00","Ciudad Autónoma de Buenos Aires","02"
